product,metal,width,optical_code,height_40,height_70,height_110,height_200,timestamp_first,timestamp_last
dechet,False,62,B026038,True,True,True,False,2024-11-14 14:50:50.717131,2024-11-14 14:50:50.760116
yaourt,False,54,W031004,True,False,False,False,2024-11-14 14:50:50.794818,2024-11-14 14:50:50.830976
dechet,False,60,T046080,True,True,False,False,2024-11-14 14:50:50.912005,2024-11-14 14:50:50.948044
carton_grand,False,4,B098018,True,True,True,False,2024-11-14 14:50:51.035282,2024-11-14 14:50:51.124519
conserve,True,92,S017007,True,True,False,False,2024-11-14 14:50:51.094711,2024-11-14 14:50:51.132101
dechet,False,61,T058063,True,True,False,False,2024-11-14 14:50:51.240307,2024-11-14 14:50:51.268494
journal,False,6,B041042,True,True,True,True,2024-11-14 14:50:51.324139,2024-11-14 14:50:51.441571
tetrapak,False,29,B051010,True,False,False,False,2024-11-14 14:50:51.397322,2024-11-14 14:50:51.429069
bouteille_b,False,132,W006007,True,False,False,False,2024-11-14 14:50:51.462840,2024-11-14 14:50:51.486952
carton_petit,False,93,B104032,True,True,False,False,2024-11-14 14:50:51.592917,2024-11-14 14:50:51.622940
dechet,False,76,T049061,True,True,False,False,2024-11-14 14:50:51.717569,2024-11-14 14:50:51.748564
bouteille_t,False,252,T046081,True,True,False,False,2024-11-14 14:50:51.810136,2024-11-14 14:50:51.837685
journal,False,312,B049021,True,True,True,True,2024-11-14 14:50:51.908894,2024-11-14 14:50:51.912352
carton_grand,False,313,B096021,False,False,False,False,2024-11-14 14:50:52.029040,2024-11-14 14:50:52.126274
bouteille_t,False,248,T032082,True,True,False,False,2024-11-14 14:50:52.094270,2024-11-14 14:50:52.121581
dechet,False,4,B043019,True,True,True,True,2024-11-14 14:50:52.152230,2024-11-14 14:50:52.203247
bouteille_t,False,51,T031076,True,True,False,False,2024-11-14 14:50:52.216025,2024-11-14 14:50:52.296909
bouteille_b,False,80,W006003,True,True,True,True,2024-11-14 14:50:52.278898,2024-11-14 14:50:52.314025
bouteille_b,False,80,W013006,True,True,False,False,2024-11-14 14:50:52.410142,2024-11-14 14:50:52.443705
bouteille_b,False,151,W012005,True,False,False,False,2024-11-14 14:50:52.532292,2024-11-14 14:50:52.574882
dechet,False,68,B014060,True,True,False,False,2024-11-14 14:50:52.605888,2024-11-14 14:50:52.641587
dechet,False,68,T026085,True,True,False,False,2024-11-14 14:50:52.671125,2024-11-14 14:50:52.699147
conserve,True,84,S020004,True,True,False,False,2024-11-14 14:50:52.740188,2024-11-14 14:50:52.778043
dechet,False,4,B079015,True,True,True,False,2024-11-14 14:50:52.846406,2024-11-14 14:50:52.963503
carton_grand,False,159,B051012,True,True,True,False,2024-11-14 14:50:52.911105,2024-11-14 14:50:52.913435
conserve,True,43,S028003,True,True,True,False,2024-11-14 14:50:53.007642,2024-11-14 14:50:53.051054
canette,True,57,S029003,True,False,False,False,2024-11-14 14:50:53.107606,2024-11-14 14:50:53.153138
journal,False,278,B078022,True,True,True,True,2024-11-14 14:50:53.265114,2024-11-14 14:50:53.271484
dechet,False,184,B132014,False,False,False,False,2024-11-14 14:50:53.441411,2024-11-14 14:50:53.547008
bouteille_t,False,171,T060083,True,False,False,False,2024-11-14 14:50:53.561821,2024-11-14 14:50:53.592792
journal,False,12,B088039,True,True,True,True,2024-11-14 14:50:53.739395,2024-11-14 14:50:53.830336
journal,False,11,B065055,True,True,True,True,2024-11-14 14:50:53.871185,2024-11-14 14:50:54.031755
dechet,False,228,B054019,True,True,True,False,2024-11-14 14:50:53.943598,2024-11-14 14:50:53.945740
dechet,False,71,T057050,True,True,False,False,2024-11-14 14:50:54.088334,2024-11-14 14:50:54.122303
tetrapak,False,62,B057005,True,False,False,False,2024-11-14 14:50:54.170153,2024-11-14 14:50:54.196566
journal,False,216,B081043,True,True,True,True,2024-11-14 14:50:54.334021,2024-11-14 14:50:54.338756
tetrapak,False,76,B079012,False,False,False,False,2024-11-14 14:50:54.447105,2024-11-14 14:50:54.481641
dechet,False,160,B109023,True,True,True,False,2024-11-14 14:50:54.593580,2024-11-14 14:50:54.595540
dechet,False,127,B014039,True,True,True,False,2024-11-14 14:50:54.664177,2024-11-14 14:50:54.690497
bouteille_b,False,177,W009003,True,True,False,False,2024-11-14 14:50:54.762174,2024-11-14 14:50:54.788426
conserve,True,129,S040003,True,True,False,False,2024-11-14 14:50:54.895785,2024-11-14 14:50:54.937895
bouteille_t,False,47,T055065,True,True,True,False,2024-11-14 14:50:55.007300,2024-11-14 14:50:55.039215
yaourt,False,42,W027007,True,False,False,False,2024-11-14 14:50:55.075554,2024-11-14 14:50:55.105893
dechet,False,4,B104018,True,True,True,True,2024-11-14 14:50:55.215022,2024-11-14 14:50:55.335672
dechet,False,149,B064007,False,False,False,False,2024-11-14 14:50:55.300378,2024-11-14 14:50:55.393901
conserve,True,127,S025008,True,True,False,False,2024-11-14 14:50:55.384787,2024-11-14 14:50:55.432330
yaourt,False,52,W044007,True,False,False,False,2024-11-14 14:50:55.496256,2024-11-14 14:50:55.523342
bouteille_b,False,66,W007003,True,True,True,False,2024-11-14 14:50:55.566454,2024-11-14 14:50:55.597969
canette,True,90,S032004,True,False,False,False,2024-11-14 14:50:55.674593,2024-11-14 14:50:55.717405
canette,True,106,S036005,False,False,False,False,2024-11-14 14:50:55.796117,2024-11-14 14:50:55.820390
conserve,True,114,S029005,True,True,False,False,2024-11-14 14:50:55.892923,2024-11-14 14:50:55.938225
bouteille_t,False,84,T058071,True,False,False,False,2024-11-14 14:50:56.009812,2024-11-14 14:50:56.112995
dechet,False,93,T031072,True,True,False,False,2024-11-14 14:50:56.089231,2024-11-14 14:50:56.132073
bouteille_t,False,46,T032095,True,True,True,True,2024-11-14 14:50:56.153882,2024-11-14 14:50:56.184974
dechet,False,70,T033089,True,True,False,False,2024-11-14 14:50:56.236482,2024-11-14 14:50:56.275454
dechet,False,207,B095009,False,False,False,False,2024-11-14 14:50:56.363450,2024-11-14 14:50:56.469678
tetrapak,False,69,B072006,True,True,False,False,2024-11-14 14:50:56.466638,2024-11-14 14:50:56.511256
canette,True,61,S033003,True,False,False,False,2024-11-14 14:50:56.578583,2024-11-14 14:50:56.611942
yaourt,False,45,W019007,True,False,False,False,2024-11-14 14:50:56.627101,2024-11-14 14:50:56.644770
carton_grand,False,331,B100005,True,True,True,True,2024-11-14 14:50:56.753008,2024-11-14 14:50:56.755304
carton_grand,False,4,B085017,True,True,True,True,2024-11-14 14:50:56.859911,2024-11-14 14:50:56.952885
tetrapak,False,61,B092013,True,False,False,False,2024-11-14 14:50:56.992517,2024-11-14 14:50:57.022901
yaourt,False,59,W046005,True,False,False,False,2024-11-14 14:50:57.107824,2024-11-14 14:50:57.143530
journal,False,5,B072044,True,True,True,True,2024-11-14 14:50:57.252413,2024-11-14 14:50:57.399533
journal,False,9,B054046,True,True,True,True,2024-11-14 14:50:57.360733,2024-11-14 14:50:57.493335
dechet,False,108,B018042,True,True,False,False,2024-11-14 14:50:57.453259,2024-11-14 14:50:57.487061
bouteille_t,False,50,T060099,True,True,True,False,2024-11-14 14:50:57.573289,2024-11-14 14:50:57.605987
bouteille_t,False,187,T020102,True,False,False,False,2024-11-14 14:50:57.614056,2024-11-14 14:50:57.644625
bouteille_b,False,91,W015006,True,True,True,False,2024-11-14 14:50:57.772602,2024-11-14 14:50:57.803635
dechet,False,69,T041063,True,False,False,False,2024-11-14 14:50:57.877062,2024-11-14 14:50:57.914399
carton_grand,False,171,B133011,True,True,True,True,2024-11-14 14:50:58.044513,2024-11-14 14:50:58.046289
carton_grand,False,156,B107011,True,True,True,True,2024-11-14 14:50:58.178931,2024-11-14 14:50:58.180882
dechet,False,89,T041098,True,True,False,False,2024-11-14 14:50:58.282763,2024-11-14 14:50:58.326200
bouteille_t,False,106,T074060,True,False,False,False,2024-11-14 14:50:58.431582,2024-11-14 14:50:58.458938
bouteille_b,False,195,W012005,True,True,False,False,2024-11-14 14:50:58.555501,2024-11-14 14:50:58.591626
dechet,False,51,T045048,True,False,False,False,2024-11-14 14:50:58.669625,2024-11-14 14:50:58.701567
carton_grand,False,168,B074016,False,False,False,False,2024-11-14 14:50:58.762747,2024-11-14 14:50:58.921440
carton_grand,False,198,B129011,False,False,False,False,2024-11-14 14:50:58.924894,2024-11-14 14:50:59.011703
bouteille_b,False,55,W006003,True,True,True,True,2024-11-14 14:50:58.988496,2024-11-14 14:50:59.022614
journal,False,10,B049072,True,True,True,False,2024-11-14 14:50:59.087800,2024-11-14 14:50:59.208646
dechet,False,194,B072018,True,True,True,False,2024-11-14 14:50:59.184463,2024-11-14 14:50:59.186307
bouteille_t,False,71,T058081,True,True,True,True,2024-11-14 14:50:59.301800,2024-11-14 14:50:59.325344
tetrapak,False,61,B043010,True,True,False,False,2024-11-14 14:50:59.364122,2024-11-14 14:50:59.382412
dechet,False,39,W031015,True,False,False,False,2024-11-14 14:50:59.454014,2024-11-14 14:50:59.483855
carton_grand,False,367,B085011,True,True,True,False,2024-11-14 14:50:59.561230,2024-11-14 14:50:59.563320
bouteille_b,False,115,W009003,True,False,False,False,2024-11-14 14:50:59.658371,2024-11-14 14:50:59.688054
journal,False,9,B055030,True,True,True,True,2024-11-14 14:50:59.768666,2024-11-14 14:50:59.880724
journal,False,235,B054051,True,True,True,True,2024-11-14 14:50:59.878261,2024-11-14 14:50:59.883431
conserve,True,73,S026002,True,True,False,False,2024-11-14 14:50:59.967692,2024-11-14 14:51:00.008571
tetrapak,False,50,B077005,True,True,False,False,2024-11-14 14:51:00.078089,2024-11-14 14:51:00.118675
tetrapak,False,60,B063007,True,True,False,False,2024-11-14 14:51:00.169060,2024-11-14 14:51:00.189331
dechet,False,214,B045015,False,False,False,False,2024-11-14 14:51:00.230285,2024-11-14 14:51:00.363082
canette,True,65,S029004,True,False,False,False,2024-11-14 14:51:00.328315,2024-11-14 14:51:00.367447
carton_grand,False,166,B108018,False,False,False,False,2024-11-14 14:51:00.464280,2024-11-14 14:51:00.586036
canette,True,67,S029005,True,False,False,False,2024-11-14 14:51:00.562330,2024-11-14 14:51:00.594058
dechet,False,3,B121017,True,True,True,True,2024-11-14 14:51:00.724686,2024-11-14 14:51:00.817423
carton_petit,False,104,B071009,True,True,True,False,2024-11-14 14:51:00.813532,2024-11-14 14:51:00.845033
dechet,False,91,B027015,True,True,False,False,2024-11-14 14:51:00.951975,2024-11-14 14:51:00.994028
dechet,False,177,B044018,False,False,False,False,2024-11-14 14:51:01.011933,2024-11-14 14:51:01.142703
dechet,False,196,B035016,True,True,True,True,2024-11-14 14:51:01.059116,2024-11-14 14:51:01.061282
tetrapak,False,51,B092010,True,False,False,False,2024-11-14 14:51:01.191006,2024-11-14 14:51:01.216815
dechet,False,62,W041017,True,True,False,False,2024-11-14 14:51:01.309332,2024-11-14 14:51:01.340444
conserve,True,122,S026005,True,True,False,False,2024-11-14 14:51:01.396292,2024-11-14 14:51:01.438793
dechet,False,63,W028009,False,False,False,False,2024-11-14 14:51:01.478524,2024-11-14 14:51:01.514051
dechet,False,95,T046078,True,False,False,False,2024-11-14 14:51:01.594462,2024-11-14 14:51:01.632724
bouteille_b,False,158,W010007,True,False,False,False,2024-11-14 14:51:01.702113,2024-11-14 14:51:01.726267
yaourt,False,61,W042012,True,False,False,False,2024-11-14 14:51:01.808503,2024-11-14 14:51:01.829056
dechet,False,111,B023037,True,True,False,False,2024-11-14 14:51:01.924516,2024-11-14 14:51:01.970330
dechet,False,101,B011044,True,True,False,False,2024-11-14 14:51:01.983259,2024-11-14 14:51:02.036554
dechet,False,214,B046021,False,False,False,False,2024-11-14 14:51:02.044848,2024-11-14 14:51:02.148734
dechet,False,250,B080012,True,True,True,False,2024-11-14 14:51:02.152601,2024-11-14 14:51:02.154354
tetrapak,False,47,B056005,True,True,False,False,2024-11-14 14:51:02.233047,2024-11-14 14:51:02.268577
dechet,False,86,B023050,True,False,False,False,2024-11-14 14:51:02.352671,2024-11-14 14:51:02.408999
carton_petit,False,68,B142030,True,True,False,False,2024-11-14 14:51:02.530329,2024-11-14 14:51:02.569232
dechet,False,62,W041017,True,False,False,False,2024-11-14 14:51:02.649616,2024-11-14 14:51:02.666165
bouteille_b,False,105,W013007,True,True,True,False,2024-11-14 14:51:02.785490,2024-11-14 14:51:02.830201
dechet,False,70,T038062,True,False,False,False,2024-11-14 14:51:02.882378,2024-11-14 14:51:02.930025
bouteille_t,False,61,T035068,True,True,False,False,2024-11-14 14:51:02.952916,2024-11-14 14:51:02.998969
conserve,True,72,S032004,True,True,False,False,2024-11-14 14:51:03.060565,2024-11-14 14:51:03.102200
dechet,False,99,B022042,True,True,True,False,2024-11-14 14:51:03.170956,2024-11-14 14:51:03.212604
dechet,False,60,W031017,True,False,False,False,2024-11-14 14:51:03.260907,2024-11-14 14:51:03.286482
conserve,True,81,S030004,True,True,True,False,2024-11-14 14:51:03.363783,2024-11-14 14:51:03.407228
tetrapak,False,62,B074006,True,False,False,False,2024-11-14 14:51:03.470415,2024-11-14 14:51:03.498315
yaourt,False,67,W074013,True,False,False,False,2024-11-14 14:51:03.656662,2024-11-14 14:51:03.696322
journal,False,7,B054052,True,True,True,True,2024-11-14 14:51:03.765021,2024-11-14 14:51:03.897036
carton_petit,False,90,B067010,True,False,False,False,2024-11-14 14:51:03.849955,2024-11-14 14:51:03.872216
dechet,False,2,B061012,True,True,True,False,2024-11-14 14:51:03.932103,2024-11-14 14:51:04.054375
journal,False,9,B051047,True,True,True,True,2024-11-14 14:51:04.034214,2024-11-14 14:51:04.142027
dechet,False,216,B054025,True,True,True,True,2024-11-14 14:51:04.106704,2024-11-14 14:51:04.109263
dechet,False,75,W035015,True,False,False,False,2024-11-14 14:51:04.207316,2024-11-14 14:51:04.230027
dechet,False,117,B016056,True,True,True,False,2024-11-14 14:51:04.291574,2024-11-14 14:51:04.329424
dechet,False,103,T043084,True,False,False,False,2024-11-14 14:51:04.399117,2024-11-14 14:51:04.422282
tetrapak,False,53,B053013,True,False,False,False,2024-11-14 14:51:04.474861,2024-11-14 14:51:04.505593
conserve,True,115,S050003,True,True,False,False,2024-11-14 14:51:04.643520,2024-11-14 14:51:04.695651
yaourt,False,85,W051006,True,False,False,False,2024-11-14 14:51:04.773322,2024-11-14 14:51:04.799193
journal,False,9,B070034,True,True,True,True,2024-11-14 14:51:04.913842,2024-11-14 14:51:04.992594
tetrapak,False,72,B065008,True,True,False,False,2024-11-14 14:51:05.006786,2024-11-14 14:51:05.044186
dechet,False,41,W039013,True,False,False,False,2024-11-14 14:51:05.118530,2024-11-14 14:51:05.149142
carton_petit,False,94,B066016,True,True,False,False,2024-11-14 14:51:05.202024,2024-11-14 14:51:05.242073
carton_grand,False,394,B098015,True,True,True,True,2024-11-14 14:51:05.324878,2024-11-14 14:51:05.326916
dechet,False,211,B108012,True,True,True,True,2024-11-14 14:51:05.468950,2024-11-14 14:51:05.471324
yaourt,False,70,W042014,True,False,False,False,2024-11-14 14:51:05.574666,2024-11-14 14:51:05.606440
dechet,False,75,T054071,True,True,True,False,2024-11-14 14:51:05.711988,2024-11-14 14:51:05.751380
yaourt,False,55,W043012,True,False,False,False,2024-11-14 14:51:05.821091,2024-11-14 14:51:05.848087
journal,False,13,B043081,True,True,True,True,2024-11-14 14:51:05.907565,2024-11-14 14:51:06.056267
dechet,False,212,B035019,True,True,True,False,2024-11-14 14:51:05.954732,2024-11-14 14:51:05.956416
dechet,False,240,B062015,True,True,True,True,2024-11-14 14:51:06.038107,2024-11-14 14:51:06.039848
dechet,False,110,B072016,True,True,True,True,2024-11-14 14:51:06.135300,2024-11-14 14:51:06.137669
journal,False,10,B051070,True,True,True,True,2024-11-14 14:51:06.237951,2024-11-14 14:51:06.335045
carton_petit,False,96,B088024,True,True,False,False,2024-11-14 14:51:06.348823,2024-11-14 14:51:06.396684
dechet,False,70,W049008,True,False,False,False,2024-11-14 14:51:06.489918,2024-11-14 14:51:06.518345
journal,False,283,B049056,True,True,True,True,2024-11-14 14:51:06.589592,2024-11-14 14:51:06.594684
carton_petit,False,71,B096018,True,True,True,False,2024-11-14 14:51:06.710140,2024-11-14 14:51:06.757911
bouteille_b,False,69,W009006,True,True,False,False,2024-11-14 14:51:06.803317,2024-11-14 14:51:06.890970
dechet,False,87,T036058,True,True,False,False,2024-11-14 14:51:06.894226,2024-11-14 14:51:06.921702
dechet,False,85,T038106,True,True,False,False,2024-11-14 14:51:06.990748,2024-11-14 14:51:07.023825
tetrapak,False,63,B067008,True,False,False,False,2024-11-14 14:51:07.086780,2024-11-14 14:51:07.120222
bouteille_t,False,174,T049105,True,False,False,False,2024-11-14 14:51:07.186417,2024-11-14 14:51:07.217559
bouteille_b,False,68,W007005,True,False,False,False,2024-11-14 14:51:07.261696,2024-11-14 14:51:07.346481
dechet,False,35,W038017,True,False,False,False,2024-11-14 14:51:07.372514,2024-11-14 14:51:07.405496
canette,True,55,S025004,True,True,False,False,2024-11-14 14:51:07.457157,2024-11-14 14:51:07.477055
carton_petit,False,85,B112030,True,True,True,False,2024-11-14 14:51:07.597726,2024-11-14 14:51:07.647211
journal,False,293,B083032,False,False,False,False,2024-11-14 14:51:07.765266,2024-11-14 14:51:07.890138
yaourt,False,49,W039006,True,True,False,False,2024-11-14 14:51:07.862793,2024-11-14 14:51:07.873201
canette,True,82,S026001,False,False,False,False,2024-11-14 14:51:07.949995,2024-11-14 14:51:08.005633
dechet,False,41,W012013,True,True,False,False,2024-11-14 14:51:07.985502,2024-11-14 14:51:08.008857
yaourt,False,39,W045011,True,True,False,False,2024-11-14 14:51:08.100286,2024-11-14 14:51:08.129862
dechet,False,223,B072019,False,False,False,False,2024-11-14 14:51:08.196434,2024-11-14 14:51:08.277034
canette,True,55,S022003,True,True,False,False,2024-11-14 14:51:08.272754,2024-11-14 14:51:08.308752
bouteille_b,False,41,W011005,True,True,False,False,2024-11-14 14:51:08.385109,2024-11-14 14:51:08.450563
canette,True,93,S018004,True,False,False,False,2024-11-14 14:51:08.447975,2024-11-14 14:51:08.476234
tetrapak,False,66,B081006,True,True,False,False,2024-11-14 14:51:08.564222,2024-11-14 14:51:08.588389
conserve,True,102,S026005,True,True,True,False,2024-11-14 14:51:08.652113,2024-11-14 14:51:08.703376
bouteille_t,False,154,T052119,True,True,False,False,2024-11-14 14:51:08.758011,2024-11-14 14:51:08.790277
bouteille_t,False,208,T060055,True,False,False,False,2024-11-14 14:51:08.879310,2024-11-14 14:51:08.901270
yaourt,False,32,W039016,True,False,False,False,2024-11-14 14:51:08.976892,2024-11-14 14:51:08.997498
